S,7,7,20,36
S,7,7,10,24
S,7,7,12,40
S,7,7,14,43
S,7,7,16,47
S,7,7,15,31
S,7,7,17,49
S,7,7,20,47
S,7,7,17,30
S,7,7,20,46
S,7,7,13,20
S,7,7,19,27
S,7,7,20,45
S,7,7,18,46
S,7,7,15,48
S,7,7,16,33
S,7,7,10,25
S,7,7,11,22
S,7,7,16,32
S,7,7,13,42
S,7,7,15,23
S,7,7,10,39
S,7,7,11,44
S,7,7,14,38
S,7,7,17,46
S,7,7,13,44
S,7,7,12,44
S,7,7,10,40
S,7,7,17,24
S,7,7,20,23
S,7,7,18,37
S,7,7,20,38
S,7,7,15,38
S,7,7,16,26
S,7,7,20,46
S,7,7,12,36
S,7,7,14,39
S,7,7,12,25
S,7,7,17,28
S,7,7,10,35
S,7,7,10,26
S,7,7,17,31
S,7,7,15,32
S,7,7,11,44
S,7,7,16,31
S,7,7,11,28
S,7,7,12,46
S,7,7,13,31
S,7,7,18,29
S,7,7,17,39
S,7,7,19,44
S,7,7,12,50
S,7,7,14,43
S,7,7,19,28
S,7,7,14,31
S,7,7,19,30
S,7,7,18,31
S,7,7,17,34
S,7,7,14,44
S,7,7,15,32
S,7,7,11,48
S,7,7,14,44
S,7,7,20,48
S,7,7,20,34
S,7,7,11,42
S,7,7,10,40
S,7,7,11,24
S,7,7,20,32
S,7,7,15,37
S,7,7,18,21
S,7,7,11,46
S,7,7,18,49
S,7,7,20,26
S,7,7,11,44
S,7,7,10,47
S,7,7,13,38
S,7,7,10,20
S,7,7,12,24
S,7,7,20,47
S,7,7,12,40
S,7,7,10,32
S,7,7,12,42
S,7,7,15,35
S,7,7,13,44
S,7,7,13,26
S,7,7,12,48
S,7,7,19,27
S,7,7,17,39
S,7,7,10,48
S,7,7,13,26
S,7,7,17,21
S,7,7,11,39
S,7,7,11,44
S,7,7,18,30
S,7,7,18,20
S,7,7,10,40
S,7,7,12,29
S,7,7,18,23
S,7,7,16,48
S,7,7,13,48
S,7,7,14,22
S,7,7,20,27
S,7,7,17,40
S,7,7,19,26
S,7,7,13,35
S,7,7,18,43
S,7,7,19,29
S,7,7,13,34
S,7,7,13,46
S,7,7,14,47
S,7,7,20,39
S,7,7,10,35
S,7,7,14,38
S,7,7,10,24
S,7,7,12,47
S,7,7,11,34
S,7,7,19,28
S,7,7,15,35
S,7,7,18,48
S,7,7,17,50
S,7,7,17,48
S,7,7,20,40
S,7,7,11,34
S,7,7,19,24
S,7,7,11,26
S,7,7,16,49
S,7,7,16,37
S,7,7,20,45
S,7,7,11,22
S,7,7,14,46
S,7,7,20,31
S,7,7,17,25
S,7,7,15,50
S,7,7,14,22
S,7,7,13,30
S,7,7,19,37
S,7,7,13,42
S,7,7,19,46
S,7,7,11,35
S,7,7,20,44
S,7,7,19,25
S,7,7,19,37
S,7,7,19,47
S,7,7,18,31
S,7,7,19,36
S,7,7,12,28
S,7,7,20,23
S,7,7,20,46
S,7,7,12,50
S,7,7,12,20
S,7,7,12,46
S,7,7,16,40
S,7,7,17,50
S,7,7,14,40
S,7,7,13,25
S,7,7,19,28
S,7,7,20,26
S,7,7,18,48
S,7,7,15,46
S,7,7,17,34
S,7,7,11,37
S,7,7,10,28
S,7,7,15,48
S,7,7,14,35
S,7,7,20,28
S,7,7,13,39
S,7,7,14,21
S,7,7,14,37
S,7,7,17,46
S,7,7,11,48
S,7,7,17,25
S,7,7,20,48
S,7,7,12,32
S,7,7,15,27
S,7,7,10,20
S,7,7,15,48
S,7,7,10,31
S,7,7,10,49
S,7,7,16,27
S,7,7,13,33
S,7,7,13,45
S,7,7,13,32
S,7,7,10,22
S,7,7,15,36
S,7,7,19,36
S,7,7,19,27
S,7,7,14,44
S,7,7,19,38
S,7,7,16,20
S,7,7,12,29
S,7,7,11,47
S,7,7,10,33
S,7,7,15,21
S,7,7,11,40
S,7,7,15,44
S,7,7,13,27
S,7,7,20,27
S,7,7,15,27
S,7,7,10,45
S,7,7,19,27
S,7,7,16,35
S,7,7,13,41
S,7,7,14,38
S,7,7,20,47
S,7,7,10,38
S,7,7,10,37
S,7,7,10,35
S,7,7,12,20
S,7,7,14,39
S,7,7,15,26
S,7,7,14,31
S,7,7,17,48
S,7,7,15,38
S,7,7,12,23
S,7,7,16,49
S,7,7,14,44
S,7,7,18,37
S,7,7,12,44
S,7,7,16,20
S,7,7,14,36
S,7,7,15,23
S,7,7,15,24
S,7,7,17,37
S,7,7,13,35
S,7,7,13,44
S,7,7,10,27
S,7,7,10,46
S,7,7,12,48
S,7,7,13,38
S,7,7,20,33
S,7,7,14,21
S,7,7,16,44
S,7,7,15,23
S,7,7,13,39
S,7,7,18,45
S,7,7,20,26
S,7,7,17,48
S,7,7,14,29
S,7,7,11,40
S,7,7,11,23
S,7,7,19,38
S,7,7,19,37
S,7,7,15,24
S,7,7,18,50
S,7,7,17,28
S,7,7,11,32
S,7,7,19,36
S,7,7,15,25
S,7,7,20,46
S,7,7,18,36
S,7,7,14,32
S,7,7,11,38
S,7,7,12,32
S,7,7,16,43
S,7,7,14,50
S,7,7,12,31
S,7,7,14,29
S,7,7,11,35
S,7,7,12,40
S,7,7,18,35
S,7,7,15,29
S,7,7,17,26
S,7,7,19,23
S,7,7,12,23
S,7,7,10,21
S,7,7,14,47
S,7,7,19,24
S,7,7,14,27
S,7,7,16,39
S,7,7,15,33
S,7,7,10,46
S,7,7,10,44
S,7,7,16,39
S,7,7,12,28
S,7,7,13,34
S,7,7,20,24
S,7,7,19,22
S,7,7,15,28
S,7,7,19,40
S,7,7,16,30
S,7,7,19,25
S,7,7,16,27
S,7,7,20,32
S,7,7,12,32
S,7,7,10,43
S,7,7,15,30
S,7,7,18,26
S,7,7,16,49
S,7,7,20,20
S,7,7,13,38
S,7,7,18,48
S,7,7,11,23
S,7,7,20,22
S,7,7,17,29
S,7,7,14,37
S,7,7,14,48
S,7,7,16,24
S,7,7,15,44
S,7,7,17,41
S,7,7,17,30
S,7,7,15,25
S,7,7,19,34
S,7,7,17,39
S,7,7,11,37
S,7,7,20,27
S,7,7,12,25
S,7,7,11,31
S,7,7,16,20
S,7,7,19,21
S,7,7,12,34
S,7,7,14,45
S,7,7,20,32
S,7,7,13,46
S,7,7,15,25
S,7,7,10,36
S,7,7,18,38
S,7,7,20,42
S,7,7,17,20
S,7,7,15,28
S,7,7,20,40
S,7,7,13,25
S,7,7,14,27
S,7,7,19,49
S,7,7,17,45
S,7,7,16,38
S,7,7,15,23
S,7,7,16,28
S,7,7,10,22
S,7,7,10,27
S,7,7,10,33
S,7,7,12,31
S,7,7,16,43
S,7,7,11,34
S,7,7,19,44
S,7,7,11,34
S,7,7,20,49
S,7,7,16,42
S,7,7,19,28
S,7,7,17,34
S,7,7,12,46
S,7,7,10,38
S,7,7,15,47
S,7,7,17,47
S,7,7,11,50
S,7,7,20,43
S,7,7,16,31
S,7,7,13,24
S,7,7,17,25
S,7,7,19,35
S,7,7,16,41
S,7,7,19,27
S,7,7,11,25
S,7,7,13,21
S,7,7,10,39
S,7,7,11,38
S,7,7,20,42
S,7,7,12,44
S,7,7,15,31
S,7,7,14,48
S,7,7,11,48
S,7,7,16,33
S,7,7,12,30
S,7,7,16,20
S,7,7,11,31
S,7,7,10,35
S,7,7,12,34
S,7,7,10,33
S,7,7,15,43
S,7,7,17,46
S,7,7,14,30
S,7,7,20,24
S,7,7,13,26
S,7,7,19,35
S,7,7,12,50
S,7,7,19,28
S,7,7,17,24
S,7,7,13,25
S,7,7,13,50
S,7,7,18,47
S,7,7,13,20
S,7,7,15,24
S,7,7,10,38
S,7,7,11,41
S,7,7,12,32
S,7,7,11,25
S,7,7,19,44
S,7,7,15,30
S,7,7,18,28
S,7,7,12,30
S,7,7,10,34
S,7,7,17,43
S,7,7,14,24
S,7,7,12,45
S,7,7,16,42
S,7,7,14,43
S,7,7,14,49
S,7,7,18,29
S,7,7,15,29
S,7,7,13,29
S,7,7,17,45
S,7,7,17,48
S,7,7,10,43
S,7,7,11,34
S,7,7,13,48
S,7,7,19,21
S,7,7,16,40
S,7,7,10,30
S,7,7,18,50
S,7,7,14,29
S,7,7,19,22
S,7,7,16,50
S,7,7,18,40
S,7,7,14,24
S,7,7,11,46
S,7,7,11,35
S,7,7,11,41
S,7,7,11,24
S,7,7,17,21
S,7,7,19,37
S,7,7,11,21
S,7,7,18,34
S,7,7,12,46
S,7,7,15,39
S,7,7,14,45
S,7,7,15,36
S,7,7,12,42
S,7,7,14,41
S,7,7,12,40
S,7,7,10,50
S,7,7,20,49
S,7,7,16,49
S,7,7,13,37
S,7,7,13,20
S,7,7,16,41
S,7,7,11,22
S,7,7,12,31
S,7,7,19,33
S,7,7,11,29
S,7,7,11,20
S,7,7,17,21
S,7,7,20,41
S,7,7,12,36
S,7,7,15,35
S,7,7,13,32
S,7,7,17,21
S,7,7,19,30
S,7,7,14,38
S,7,7,17,24
S,7,7,10,32
S,7,7,19,45
S,7,7,13,25
S,7,7,16,30
S,7,7,10,21
S,7,7,13,40
S,7,7,19,26
S,7,7,19,37
S,7,7,20,45
S,7,7,19,22
S,7,7,16,45
S,7,7,15,32
S,7,7,18,21
S,7,7,18,36
S,7,7,18,42
S,7,7,16,28
S,7,7,12,33
S,7,7,19,39
S,7,7,11,34
S,7,7,16,48
S,7,7,12,36
S,7,7,14,24
S,7,7,17,37
S,7,7,12,33
S,7,7,10,24
S,7,7,11,29
S,7,7,11,40
S,7,7,11,34
S,7,7,18,36
S,7,7,20,44
S,7,7,10,29
S,7,7,15,34
S,7,7,13,32
S,7,7,20,40
S,7,7,15,37
S,7,7,13,35
S,7,7,10,45
S,7,7,13,43
S,7,7,10,35
S,7,7,11,23
S,7,7,12,37
S,7,7,12,45
S,7,7,12,27
S,7,7,19,24
S,7,7,16,23
S,7,7,16,27
S,7,7,11,34
S,7,7,20,28
S,7,7,17,40
S,7,7,12,44
S,7,7,19,29
S,7,7,15,39
S,7,7,20,39
S,7,7,11,39
S,7,7,10,47
S,7,7,11,42
S,7,7,14,45
S,7,7,10,48
S,7,7,14,47
S,7,7,10,39
S,7,7,11,36
S,7,7,19,25
S,7,7,19,40
S,7,7,13,47
S,7,7,17,21
S,7,7,18,34
S,7,7,10,35
S,7,7,14,22
S,7,7,20,20
S,7,7,20,45
S,7,7,13,37
S,7,7,12,20
S,7,7,20,50
S,7,7,12,36
S,7,7,13,32
S,7,7,11,42
S,7,7,12,40
S,7,7,16,35
S,7,7,19,33
S,7,7,18,41
S,7,7,15,25
S,7,7,12,23
S,7,7,17,30
S,7,7,12,30
S,7,7,11,44
S,7,7,20,35
S,7,7,16,42
S,7,7,12,35
S,7,7,16,36
S,7,7,19,20
S,7,7,14,40
S,7,7,10,21
S,7,7,10,48
S,7,7,20,31
S,7,7,12,25
S,7,7,17,27
S,7,7,14,28
S,7,7,12,24
S,7,7,17,37
S,7,7,12,39
S,7,7,17,23
S,7,7,15,43
S,7,7,12,37
S,7,7,18,44
S,7,7,10,39
S,7,7,13,37
S,7,7,12,47
S,7,7,13,35
S,7,7,14,25
S,7,7,12,22
S,7,7,18,39
S,7,7,17,20
S,7,7,10,45
S,7,7,11,37
S,7,7,10,26
S,7,7,14,41
S,7,7,14,24
S,7,7,16,38
S,7,7,19,34
S,7,7,20,47
S,7,7,13,27
S,7,7,10,36
S,7,7,13,47
S,7,7,13,24
S,7,7,14,49
S,7,7,20,48
S,7,7,16,46
S,7,7,20,36
S,7,7,19,48
S,7,7,11,25
S,7,7,13,46
S,7,7,15,33
S,7,7,18,45
S,7,7,10,35
S,7,7,14,48
S,7,7,10,50
S,7,7,19,33
S,7,7,12,38
S,7,7,17,28
S,7,7,11,49
S,7,7,13,38
S,7,7,14,37
S,7,7,19,33
S,7,7,12,32
S,7,7,10,28
S,7,7,11,27
S,7,7,12,45
S,7,7,12,44
S,7,7,13,39
S,7,7,12,29
S,7,7,17,44
S,7,7,10,35
S,7,7,15,22
S,7,7,19,41
S,7,7,11,32
S,7,7,12,23
S,7,7,11,35
S,7,7,20,26
S,7,7,15,23
S,7,7,18,38
S,7,7,16,49
S,7,7,15,44
S,7,7,10,39
S,7,7,19,37
S,7,7,12,36
S,7,7,14,42
S,7,7,18,50
S,7,7,10,43
S,7,7,16,29
S,7,7,11,39
S,7,7,18,31
S,7,7,11,33
S,7,7,13,44
S,7,7,16,28
S,7,7,20,30
S,7,7,11,45
S,7,7,10,46
S,7,7,17,29
S,7,7,16,38
S,7,7,17,48
S,7,7,12,48
S,7,7,18,21
S,7,7,19,50
S,7,7,16,37
S,7,7,11,25
S,7,7,13,41
S,7,7,11,42
S,7,7,20,25
S,7,7,18,25
S,7,7,12,47
S,7,7,10,35
S,7,7,11,50
S,7,7,16,44
S,7,7,19,27
S,7,7,13,35
S,7,7,15,31
S,7,7,13,42
S,7,7,18,30
S,7,7,12,37
S,7,7,20,43
S,7,7,13,45
S,7,7,15,47
S,7,7,15,33
S,7,7,14,40
S,7,7,15,34
S,7,7,12,20
S,7,7,10,21
S,7,7,18,42
S,7,7,12,34
S,7,7,17,41
S,7,7,11,33
S,7,7,11,30
S,7,7,18,35
S,7,7,18,24
S,7,7,16,28
S,7,7,14,29
S,7,7,12,26
S,7,7,14,25
S,7,7,18,24
S,7,7,11,41
S,7,7,20,46
S,7,7,13,30
S,7,7,16,27
S,7,7,16,27
S,7,7,10,48
S,7,7,20,25
S,7,7,12,45
S,7,7,12,49
S,7,7,13,44
S,7,7,16,37
S,7,7,20,24
S,7,7,14,47
S,7,7,12,24
S,7,7,20,28
S,7,7,18,20
S,7,7,20,44
S,7,7,16,28
S,7,7,14,36
S,7,7,12,45
S,7,7,10,46
S,7,7,11,49
S,7,7,19,29
S,7,7,20,35
S,7,7,13,41
S,7,7,15,26
S,7,7,18,43
S,7,7,18,30
S,7,7,15,35
S,7,7,12,47
S,7,7,10,33
S,7,7,17,47
S,7,7,18,48
S,7,7,16,30
S,7,7,10,40
S,7,7,18,26
S,7,7,10,29
S,7,7,11,48
S,7,7,15,38
S,7,7,10,24
S,7,7,16,24
S,7,7,13,23
S,7,7,10,47
S,7,7,16,49
S,7,7,15,44
S,7,7,10,25
S,7,7,20,47
S,7,7,14,44
S,7,7,16,29
S,7,7,19,27
S,7,7,13,46
S,7,7,17,48
S,7,7,10,30
S,7,7,14,37
S,7,7,12,34
S,7,7,20,36
S,7,7,16,35
S,7,7,11,46
S,7,7,17,32
S,7,7,10,32
S,7,7,19,34
S,7,7,15,41
S,7,7,15,31
S,7,7,14,46
N,1787,7,7,20
48841,7,10
72285,7,1
40229,7,6
48867,7,8
40414,7,3
71127,7,4
56295,7,7
65213,7,6
31281,7,8
16103,7,2
65156,7,7
99700,7,8
32422,7,9
55895,5,5
90852,7,10
6199,7,5
89126,7,5
74029,7,8
49575,7,2
32854,7,4
N,329,7,7,7
30261,7,4
24159,7,2
72413,7,1
29149,7,1
88798,7,3
6967,7,6
27847,7,9
N,1275,7,7,13
39963,7,7
40551,7,2
81383,7,10
53719,7,2
81563,7,6
98010,7,3
76515,7,9
57063,7,9
98007,7,4
6080,7,1
66779,7,6
2087,7,7
72850,7,10
N,2179,7,7,20
42071,7,1
10727,7,2
81639,7,4
38021,7,6
2067,7,5
63078,7,3
48837,7,5
89719,7,2
98973,7,1
60127,7,6
50407,7,8
3634,7,8
40237,7,1
962,7,4
3521,7,8
3143,7,6
95815,7,2
65253,7,1
40667,7,6
73285,7,10
N,2040,7,7,20
84539,7,1
55693,7,2
73190,7,3
